stat_month,region_level,sido_name,sigungu_name,vehicle_type,use_type,registration_count,unit,source_measure_key,source_form_id,source_row_no,is_aggregate
202604,시군구,울산,동구,passenger,official,74,대,승용>관용,5498,78,0
202604,시군구,울산,동구,passenger,private,58712,대,승용>자가용,5498,78,0
202604,시군구,울산,동구,passenger,total,59500,대,승용>계,5498,78,1
202604,시군구,울산,동구,special,private,160,대,특수>자가용,5498,78,0
202604,시군구,울산,동구,van,business,148,대,승합>영업용,5498,78,0
202604,시군구,울산,북구,truck,private,11326,대,화물>자가용,5498,79,0
202604,시군구,울산,북구,special,official,10,대,특수>관용,5498,79,0
202604,시군구,울산,북구,truck,total,13090,대,화물>계,5498,79,1
202604,시군구,울산,북구,total,private,125321,대,총계>자가용,5498,79,1
202604,시군구,울산,북구,van,private,1870,대,승합>자가용,5498,79,0
202604,시군구,울산,북구,special,total,647,대,특수>계,5498,79,1
202604,시군구,울산,북구,passenger,business,1518,대,승용>영업용,5498,79,0
202604,시군구,울산,북구,truck,official,91,대,화물>관용,5498,79,0
202604,시군구,울산,북구,special,business,339,대,특수>영업용,5498,79,0
202604,시군구,울산,북구,total,official,229,대,총계>관용,5498,79,1
202604,시군구,울산,북구,total,business,3856,대,총계>영업용,5498,79,1
202604,시군구,울산,북구,total,total,129406,대,총계>계,5498,79,1
202604,시군구,울산,북구,van,official,37,대,승합>관용,5498,79,0
202604,시군구,울산,북구,truck,business,1673,대,화물>영업용,5498,79,0
202604,시군구,울산,북구,van,total,2233,대,승합>계,5498,79,1
202604,시군구,울산,북구,passenger,official,91,대,승용>관용,5498,79,0
202604,시군구,울산,북구,passenger,private,111827,대,승용>자가용,5498,79,0
202604,시군구,울산,북구,passenger,total,113436,대,승용>계,5498,79,1
202604,시군구,울산,북구,special,private,298,대,특수>자가용,5498,79,0
202604,시군구,울산,북구,van,business,326,대,승합>영업용,5498,79,0
202604,시군구,울산,울주군,truck,private,21149,대,화물>자가용,5498,80,0
202604,시군구,울산,울주군,special,official,15,대,특수>관용,5498,80,0
202604,시군구,울산,울주군,truck,total,25570,대,화물>계,5498,80,1
202604,시군구,울산,울주군,total,private,135837,대,총계>자가용,5498,80,1
202604,시군구,울산,울주군,van,private,2431,대,승합>자가용,5498,80,0
202604,시군구,울산,울주군,special,total,1539,대,특수>계,5498,80,1
202604,시군구,울산,울주군,passenger,business,1249,대,승용>영업용,5498,80,0
202604,시군구,울산,울주군,truck,official,176,대,화물>관용,5498,80,0
202604,시군구,울산,울주군,special,business,1028,대,특수>영업용,5498,80,0
202604,시군구,울산,울주군,total,official,456,대,총계>관용,5498,80,1
202604,시군구,울산,울주군,total,business,7204,대,총계>영업용,5498,80,1
202604,시군구,울산,울주군,total,total,143497,대,총계>계,5498,80,1
202604,시군구,울산,울주군,van,official,95,대,승합>관용,5498,80,0
202604,시군구,울산,울주군,truck,business,4245,대,화물>영업용,5498,80,0
202604,시군구,울산,울주군,van,total,3208,대,승합>계,5498,80,1
202604,시군구,울산,울주군,passenger,official,170,대,승용>관용,5498,80,0
202604,시군구,울산,울주군,passenger,private,111761,대,승용>자가용,5498,80,0
202604,시군구,울산,울주군,passenger,total,113180,대,승용>계,5498,80,1
202604,시군구,울산,울주군,special,private,496,대,특수>자가용,5498,80,0
202604,시군구,울산,울주군,van,business,682,대,승합>영업용,5498,80,0
202604,시군구,울산,중구,truck,private,9749,대,화물>자가용,5498,81,0
202604,시군구,울산,중구,special,official,6,대,특수>관용,5498,81,0
202604,시군구,울산,중구,truck,total,10773,대,화물>계,5498,81,1
202604,시군구,울산,중구,total,private,103248,대,총계>자가용,5498,81,1
202604,시군구,울산,중구,van,private,1689,대,승합>자가용,5498,81,0
202604,시군구,울산,중구,special,total,559,대,특수>계,5498,81,1
202604,시군구,울산,중구,passenger,business,1111,대,승용>영업용,5498,81,0
202604,시군구,울산,중구,truck,official,89,대,화물>관용,5498,81,0
202604,시군구,울산,중구,special,business,277,대,특수>영업용,5498,81,0
202604,시군구,울산,중구,total,official,348,대,총계>관용,5498,81,1
202604,시군구,울산,중구,total,business,2621,대,총계>영업용,5498,81,1
202604,시군구,울산,중구,total,total,106217,대,총계>계,5498,81,1
202604,시군구,울산,중구,van,official,103,대,승합>관용,5498,81,0
202604,시군구,울산,중구,truck,business,935,대,화물>영업용,5498,81,0
202604,시군구,울산,중구,van,total,2090,대,승합>계,5498,81,1
202604,시군구,울산,중구,passenger,official,150,대,승용>관용,5498,81,0
202604,시군구,울산,중구,passenger,private,91534,대,승용>자가용,5498,81,0
202604,시군구,울산,중구,passenger,total,92795,대,승용>계,5498,81,1
202604,시군구,울산,중구,special,private,276,대,특수>자가용,5498,81,0
202604,시군구,울산,중구,van,business,298,대,승합>영업용,5498,81,0
202604,시도,울산,,truck,private,62805,대,화물>자가용,5498,82,0
202604,시도,울산,,special,official,59,대,특수>관용,5498,82,0
202604,시도,울산,,truck,total,74002,대,화물>계,5498,82,1
202604,시도,울산,,total,private,589208,대,총계>자가용,5498,82,1
202604,시도,울산,,van,private,9520,대,승합>자가용,5498,82,0
202604,시도,울산,,special,total,3979,대,특수>계,5498,82,1
202604,시도,울산,,passenger,business,7409,대,승용>영업용,5498,82,0
202604,시도,울산,,truck,official,676,대,화물>관용,5498,82,0
202604,시도,울산,,special,business,2321,대,특수>영업용,5498,82,0
202604,시도,울산,,total,official,2063,대,총계>관용,5498,82,1
202604,시도,울산,,total,business,22288,대,총계>영업용,5498,82,1
202604,시도,울산,,total,total,613559,대,총계>계,5498,82,1
202604,시도,울산,,van,official,498,대,승합>관용,5498,82,0
202604,시도,울산,,truck,business,10521,대,화물>영업용,5498,82,0
202604,시도,울산,,van,total,12055,대,승합>계,5498,82,1
202604,시도,울산,,passenger,official,830,대,승용>관용,5498,82,0
202604,시도,울산,,passenger,private,515284,대,승용>자가용,5498,82,0
202604,시도,울산,,passenger,total,523523,대,승용>계,5498,82,1
202604,시도,울산,,special,private,1599,대,특수>자가용,5498,82,0
202604,시도,울산,,van,business,2037,대,승합>영업용,5498,82,0
202604,시군구,세종,세종특별자치시,truck,private,14693,대,화물>자가용,5498,83,0
202604,시군구,세종,세종특별자치시,special,official,244,대,특수>관용,5498,83,0
202604,시군구,세종,세종특별자치시,truck,total,16988,대,화물>계,5498,83,1
202604,시군구,세종,세종특별자치시,total,private,198362,대,총계>자가용,5498,83,1
202604,시군구,세종,세종특별자치시,van,private,2853,대,승합>자가용,5498,83,0
202604,시군구,세종,세종특별자치시,special,total,1068,대,특수>계,5498,83,1
202604,시군구,세종,세종특별자치시,passenger,business,3338,대,승용>영업용,5498,83,0
202604,시군구,세종,세종특별자치시,truck,official,272,대,화물>관용,5498,83,0
202604,시군구,세종,세종특별자치시,special,business,166,대,특수>영업용,5498,83,0
202604,시군구,세종,세종특별자치시,total,official,1109,대,총계>관용,5498,83,1
202604,시군구,세종,세종특별자치시,total,business,6157,대,총계>영업용,5498,83,1
202604,시군구,세종,세종특별자치시,total,total,205628,대,총계>계,5498,83,1
202604,시군구,세종,세종특별자치시,van,official,235,대,승합>관용,5498,83,0
202604,시군구,세종,세종특별자치시,truck,business,2023,대,화물>영업용,5498,83,0
202604,시군구,세종,세종특별자치시,van,total,3718,대,승합>계,5498,83,1
202604,시군구,세종,세종특별자치시,passenger,official,358,대,승용>관용,5498,83,0
202604,시군구,세종,세종특별자치시,passenger,private,180158,대,승용>자가용,5498,83,0
202604,시군구,세종,세종특별자치시,passenger,total,183854,대,승용>계,5498,83,1
202604,시군구,세종,세종특별자치시,special,private,658,대,특수>자가용,5498,83,0
202604,시군구,세종,세종특별자치시,van,business,630,대,승합>영업용,5498,83,0
202604,시도,세종,,truck,private,14693,대,화물>자가용,5498,84,0
202604,시도,세종,,special,official,244,대,특수>관용,5498,84,0
202604,시도,세종,,truck,total,16988,대,화물>계,5498,84,1
202604,시도,세종,,total,private,198362,대,총계>자가용,5498,84,1
202604,시도,세종,,van,private,2853,대,승합>자가용,5498,84,0
202604,시도,세종,,special,total,1068,대,특수>계,5498,84,1
202604,시도,세종,,passenger,business,3338,대,승용>영업용,5498,84,0
202604,시도,세종,,truck,official,272,대,화물>관용,5498,84,0
202604,시도,세종,,special,business,166,대,특수>영업용,5498,84,0
202604,시도,세종,,total,official,1109,대,총계>관용,5498,84,1
202604,시도,세종,,total,business,6157,대,총계>영업용,5498,84,1
202604,시도,세종,,total,total,205628,대,총계>계,5498,84,1
202604,시도,세종,,van,official,235,대,승합>관용,5498,84,0
202604,시도,세종,,truck,business,2023,대,화물>영업용,5498,84,0
202604,시도,세종,,van,total,3718,대,승합>계,5498,84,1
202604,시도,세종,,passenger,official,358,대,승용>관용,5498,84,0
202604,시도,세종,,passenger,private,180158,대,승용>자가용,5498,84,0
202604,시도,세종,,passenger,total,183854,대,승용>계,5498,84,1
202604,시도,세종,,special,private,658,대,특수>자가용,5498,84,0
202604,시도,세종,,van,business,630,대,승합>영업용,5498,84,0
202604,시군구,경기,가평군,truck,private,6592,대,화물>자가용,5498,85,0
202604,시군구,경기,가평군,special,official,24,대,특수>관용,5498,85,0
202604,시군구,경기,가평군,truck,total,6981,대,화물>계,5498,85,1
202604,시군구,경기,가평군,total,private,33652,대,총계>자가용,5498,85,1
202604,시군구,경기,가평군,van,private,984,대,승합>자가용,5498,85,0
202604,시군구,경기,가평군,special,total,221,대,특수>계,5498,85,1
202604,시군구,경기,가평군,passenger,business,158,대,승용>영업용,5498,85,0
202604,시군구,경기,가평군,truck,official,157,대,화물>관용,5498,85,0
202604,시군구,경기,가평군,special,business,48,대,특수>영업용,5498,85,0
202604,시군구,경기,가평군,total,official,419,대,총계>관용,5498,85,1
202604,시군구,경기,가평군,total,business,595,대,총계>영업용,5498,85,1
202604,시군구,경기,가평군,total,total,34666,대,총계>계,5498,85,1
202604,시군구,경기,가평군,van,official,74,대,승합>관용,5498,85,0
202604,시군구,경기,가평군,truck,business,232,대,화물>영업용,5498,85,0
202604,시군구,경기,가평군,van,total,1215,대,승합>계,5498,85,1
202604,시군구,경기,가평군,passenger,official,164,대,승용>관용,5498,85,0
202604,시군구,경기,가평군,passenger,private,25927,대,승용>자가용,5498,85,0
202604,시군구,경기,가평군,passenger,total,26249,대,승용>계,5498,85,1
202604,시군구,경기,가평군,special,private,149,대,특수>자가용,5498,85,0
202604,시군구,경기,가평군,van,business,157,대,승합>영업용,5498,85,0
202604,시군구,경기,고양시 덕양구,truck,private,18514,대,화물>자가용,5498,86,0
202604,시군구,경기,고양시 덕양구,special,official,23,대,특수>관용,5498,86,0
202604,시군구,경기,고양시 덕양구,truck,total,21499,대,화물>계,5498,86,1
202604,시군구,경기,고양시 덕양구,total,private,196138,대,총계>자가용,5498,86,1
202604,시군구,경기,고양시 덕양구,van,private,3557,대,승합>자가용,5498,86,0
202604,시군구,경기,고양시 덕양구,special,total,719,대,특수>계,5498,86,1
202604,시군구,경기,고양시 덕양구,passenger,business,1792,대,승용>영업용,5498,86,0
202604,시군구,경기,고양시 덕양구,truck,official,200,대,화물>관용,5498,86,0
202604,시군구,경기,고양시 덕양구,special,business,219,대,특수>영업용,5498,86,0
202604,시군구,경기,고양시 덕양구,total,official,698,대,총계>관용,5498,86,1
202604,시군구,경기,고양시 덕양구,total,business,5267,대,총계>영업용,5498,86,1
202604,시군구,경기,고양시 덕양구,total,total,202103,대,총계>계,5498,86,1
202604,시군구,경기,고양시 덕양구,van,official,154,대,승합>관용,5498,86,0
202604,시군구,경기,고양시 덕양구,truck,business,2785,대,화물>영업용,5498,86,0
202604,시군구,경기,고양시 덕양구,van,total,4182,대,승합>계,5498,86,1
202604,시군구,경기,고양시 덕양구,passenger,official,321,대,승용>관용,5498,86,0
202604,시군구,경기,고양시 덕양구,passenger,private,173590,대,승용>자가용,5498,86,0
202604,시군구,경기,고양시 덕양구,passenger,total,175703,대,승용>계,5498,86,1
202604,시군구,경기,고양시 덕양구,special,private,477,대,특수>자가용,5498,86,0
202604,시군구,경기,고양시 덕양구,van,business,471,대,승합>영업용,5498,86,0
202604,시군구,경기,고양시 일산동구,truck,private,12983,대,화물>자가용,5498,87,0
202604,시군구,경기,고양시 일산동구,special,official,14,대,특수>관용,5498,87,0
202604,시군구,경기,고양시 일산동구,truck,total,15178,대,화물>계,5498,87,1
202604,시군구,경기,고양시 일산동구,total,private,133128,대,총계>자가용,5498,87,1
202604,시군구,경기,고양시 일산동구,van,private,2173,대,승합>자가용,5498,87,0
202604,시군구,경기,고양시 일산동구,special,total,574,대,특수>계,5498,87,1
202604,시군구,경기,고양시 일산동구,passenger,business,3539,대,승용>영업용,5498,87,0
202604,시군구,경기,고양시 일산동구,truck,official,78,대,화물>관용,5498,87,0
202604,시군구,경기,고양시 일산동구,special,business,165,대,특수>영업용,5498,87,0
202604,시군구,경기,고양시 일산동구,total,official,278,대,총계>관용,5498,87,1
202604,시군구,경기,고양시 일산동구,total,business,6423,대,총계>영업용,5498,87,1
202604,시군구,경기,고양시 일산동구,total,total,139829,대,총계>계,5498,87,1
202604,시군구,경기,고양시 일산동구,van,official,78,대,승합>관용,5498,87,0
202604,시군구,경기,고양시 일산동구,truck,business,2117,대,화물>영업용,5498,87,0
202604,시군구,경기,고양시 일산동구,van,total,2853,대,승합>계,5498,87,1
202604,시군구,경기,고양시 일산동구,passenger,official,108,대,승용>관용,5498,87,0
202604,시군구,경기,고양시 일산동구,passenger,private,117577,대,승용>자가용,5498,87,0
202604,시군구,경기,고양시 일산동구,passenger,total,121224,대,승용>계,5498,87,1
202604,시군구,경기,고양시 일산동구,special,private,395,대,특수>자가용,5498,87,0
202604,시군구,경기,고양시 일산동구,van,business,602,대,승합>영업용,5498,87,0
202604,시군구,경기,고양시 일산서구,truck,private,8807,대,화물>자가용,5498,88,0
202604,시군구,경기,고양시 일산서구,special,official,2,대,특수>관용,5498,88,0
202604,시군구,경기,고양시 일산서구,truck,total,10361,대,화물>계,5498,88,1
202604,시군구,경기,고양시 일산서구,total,private,114772,대,총계>자가용,5498,88,1
202604,시군구,경기,고양시 일산서구,van,private,1876,대,승합>자가용,5498,88,0
202604,시군구,경기,고양시 일산서구,special,total,389,대,특수>계,5498,88,1
202604,시군구,경기,고양시 일산서구,passenger,business,2273,대,승용>영업용,5498,88,0
202604,시군구,경기,고양시 일산서구,truck,official,36,대,화물>관용,5498,88,0
202604,시군구,경기,고양시 일산서구,special,business,157,대,특수>영업용,5498,88,0
202604,시군구,경기,고양시 일산서구,total,official,133,대,총계>관용,5498,88,1
202604,시군구,경기,고양시 일산서구,total,business,4513,대,총계>영업용,5498,88,1
202604,시군구,경기,고양시 일산서구,total,total,119418,대,총계>계,5498,88,1
202604,시군구,경기,고양시 일산서구,van,official,20,대,승합>관용,5498,88,0
202604,시군구,경기,고양시 일산서구,truck,business,1518,대,화물>영업용,5498,88,0
202604,시군구,경기,고양시 일산서구,van,total,2461,대,승합>계,5498,88,1
202604,시군구,경기,고양시 일산서구,passenger,official,75,대,승용>관용,5498,88,0
202604,시군구,경기,고양시 일산서구,passenger,private,103859,대,승용>자가용,5498,88,0
202604,시군구,경기,고양시 일산서구,passenger,total,106207,대,승용>계,5498,88,1
202604,시군구,경기,고양시 일산서구,special,private,230,대,특수>자가용,5498,88,0
202604,시군구,경기,고양시 일산서구,van,business,565,대,승합>영업용,5498,88,0
202604,시군구,경기,과천시,truck,private,1955,대,화물>자가용,5498,89,0
202604,시군구,경기,과천시,special,official,15,대,특수>관용,5498,89,0
202604,시군구,경기,과천시,truck,total,2686,대,화물>계,5498,89,1
202604,시군구,경기,과천시,total,private,32079,대,총계>자가용,5498,89,1
202604,시군구,경기,과천시,van,private,478,대,승합>자가용,5498,89,0
202604,시군구,경기,과천시,special,total,126,대,특수>계,5498,89,1
202604,시군구,경기,과천시,passenger,business,320,대,승용>영업용,5498,89,0
202604,시군구,경기,과천시,truck,official,129,대,화물>관용,5498,89,0
202604,시군구,경기,과천시,special,business,18,대,특수>영업용,5498,89,0
202604,시군구,경기,과천시,total,official,715,대,총계>관용,5498,89,1
202604,시군구,경기,과천시,total,business,983,대,총계>영업용,5498,89,1
202604,시군구,경기,과천시,total,total,33777,대,총계>계,5498,89,1
202604,시군구,경기,과천시,van,official,97,대,승합>관용,5498,89,0
202604,시군구,경기,과천시,truck,business,602,대,화물>영업용,5498,89,0
202604,시군구,경기,과천시,van,total,618,대,승합>계,5498,89,1
202604,시군구,경기,과천시,passenger,official,474,대,승용>관용,5498,89,0
202604,시군구,경기,과천시,passenger,private,29553,대,승용>자가용,5498,89,0
202604,시군구,경기,과천시,passenger,total,30347,대,승용>계,5498,89,1
202604,시군구,경기,과천시,special,private,93,대,특수>자가용,5498,89,0
202604,시군구,경기,과천시,van,business,43,대,승합>영업용,5498,89,0
202604,시군구,경기,광명시,truck,private,10096,대,화물>자가용,5498,90,0
202604,시군구,경기,광명시,special,official,11,대,특수>관용,5498,90,0
202604,시군구,경기,광명시,truck,total,12612,대,화물>계,5498,90,1
202604,시군구,경기,광명시,total,private,111939,대,총계>자가용,5498,90,1
202604,시군구,경기,광명시,van,private,2127,대,승합>자가용,5498,90,0
202604,시군구,경기,광명시,special,total,448,대,특수>계,5498,90,1
202604,시군구,경기,광명시,passenger,business,1563,대,승용>영업용,5498,90,0
202604,시군구,경기,광명시,truck,official,114,대,화물>관용,5498,90,0
202604,시군구,경기,광명시,special,business,199,대,특수>영업용,5498,90,0
202604,시군구,경기,광명시,total,official,334,대,총계>관용,5498,90,1
202604,시군구,경기,광명시,total,business,4570,대,총계>영업용,5498,90,1
202604,시군구,경기,광명시,total,total,116843,대,총계>계,5498,90,1
202604,시군구,경기,광명시,van,official,66,대,승합>관용,5498,90,0
202604,시군구,경기,광명시,truck,business,2402,대,화물>영업용,5498,90,0
202604,시군구,경기,광명시,van,total,2599,대,승합>계,5498,90,1
202604,시군구,경기,광명시,passenger,official,143,대,승용>관용,5498,90,0
202604,시군구,경기,광명시,passenger,private,99478,대,승용>자가용,5498,90,0
202604,시군구,경기,광명시,passenger,total,101184,대,승용>계,5498,90,1
202604,시군구,경기,광명시,special,private,238,대,특수>자가용,5498,90,0
202604,시군구,경기,광명시,van,business,406,대,승합>영업용,5498,90,0
202604,시군구,경기,광주시,truck,private,30020,대,화물>자가용,5498,91,0
202604,시군구,경기,광주시,special,official,18,대,특수>관용,5498,91,0
202604,시군구,경기,광주시,truck,total,35827,대,화물>계,5498,91,1
202604,시군구,경기,광주시,total,private,209757,대,총계>자가용,5498,91,1
202604,시군구,경기,광주시,van,private,4302,대,승합>자가용,5498,91,0
202604,시군구,경기,광주시,special,total,1158,대,특수>계,5498,91,1
202604,시군구,경기,광주시,passenger,business,1060,대,승용>영업용,5498,91,0
202604,시군구,경기,광주시,truck,official,124,대,화물>관용,5498,91,0
202604,시군구,경기,광주시,special,business,372,대,특수>영업용,5498,91,0
202604,시군구,경기,광주시,total,official,446,대,총계>관용,5498,91,1
202604,시군구,경기,광주시,total,business,9400,대,총계>영업용,5498,91,1
202604,시군구,경기,광주시,total,total,219603,대,총계>계,5498,91,1
202604,시군구,경기,광주시,van,official,90,대,승합>관용,5498,91,0
202604,시군구,경기,광주시,truck,business,5683,대,화물>영업용,5498,91,0
202604,시군구,경기,광주시,van,total,6677,대,승합>계,5498,91,1
202604,시군구,경기,광주시,passenger,official,214,대,승용>관용,5498,91,0
202604,시군구,경기,광주시,passenger,private,174667,대,승용>자가용,5498,91,0
202604,시군구,경기,광주시,passenger,total,175941,대,승용>계,5498,91,1
202604,시군구,경기,광주시,special,private,768,대,특수>자가용,5498,91,0
202604,시군구,경기,광주시,van,business,2285,대,승합>영업용,5498,91,0
202604,시군구,경기,구리시,truck,private,8128,대,화물>자가용,5498,92,0
202604,시군구,경기,구리시,special,official,12,대,특수>관용,5498,92,0
202604,시군구,경기,구리시,truck,total,9800,대,화물>계,5498,92,1
202604,시군구,경기,구리시,total,private,71738,대,총계>자가용,5498,92,1
202604,시군구,경기,구리시,van,private,1348,대,승합>자가용,5498,92,0
202604,시군구,경기,구리시,special,total,379,대,특수>계,5498,92,1
202604,시군구,경기,구리시,passenger,business,1129,대,승용>영업용,5498,92,0
202604,시군구,경기,구리시,truck,official,98,대,화물>관용,5498,92,0
202604,시군구,경기,구리시,special,business,166,대,특수>영업용,5498,92,0
202604,시군구,경기,구리시,total,official,272,대,총계>관용,5498,92,1
202604,시군구,경기,구리시,total,business,3146,대,총계>영업용,5498,92,1
202604,시군구,경기,구리시,total,total,75156,대,총계>계,5498,92,1
202604,시군구,경기,구리시,van,official,66,대,승합>관용,5498,92,0
202604,시군구,경기,구리시,truck,business,1574,대,화물>영업용,5498,92,0
202604,시군구,경기,구리시,van,total,1691,대,승합>계,5498,92,1
202604,시군구,경기,구리시,passenger,official,96,대,승용>관용,5498,92,0
202604,시군구,경기,구리시,passenger,private,62061,대,승용>자가용,5498,92,0
202604,시군구,경기,구리시,passenger,total,63286,대,승용>계,5498,92,1
202604,시군구,경기,구리시,special,private,201,대,특수>자가용,5498,92,0
202604,시군구,경기,구리시,van,business,277,대,승합>영업용,5498,92,0
202604,시군구,경기,군포시,truck,private,8610,대,화물>자가용,5498,93,0
202604,시군구,경기,군포시,special,official,11,대,특수>관용,5498,93,0
202604,시군구,경기,군포시,truck,total,12417,대,화물>계,5498,93,1
202604,시군구,경기,군포시,total,private,96660,대,총계>자가용,5498,93,1
202604,시군구,경기,군포시,van,private,1820,대,승합>자가용,5498,93,0
202604,시군구,경기,군포시,special,total,443,대,특수>계,5498,93,1
202604,시군구,경기,군포시,passenger,business,791,대,승용>영업용,5498,93,0
202604,시군구,경기,군포시,truck,official,89,대,화물>관용,5498,93,0
202604,시군구,경기,군포시,special,business,235,대,특수>영업용,5498,93,0
202604,시군구,경기,군포시,total,official,305,대,총계>관용,5498,93,1
202604,시군구,경기,군포시,total,business,4918,대,총계>영업용,5498,93,1
202604,시군구,경기,군포시,total,total,101883,대,총계>계,5498,93,1
202604,시군구,경기,군포시,van,official,75,대,승합>관용,5498,93,0
202604,시군구,경기,군포시,truck,business,3718,대,화물>영업용,5498,93,0
202604,시군구,경기,군포시,van,total,2069,대,승합>계,5498,93,1
202604,시군구,경기,군포시,passenger,official,130,대,승용>관용,5498,93,0
202604,시군구,경기,군포시,passenger,private,86033,대,승용>자가용,5498,93,0
202604,시군구,경기,군포시,passenger,total,86954,대,승용>계,5498,93,1
202604,시군구,경기,군포시,special,private,197,대,특수>자가용,5498,93,0
202604,시군구,경기,군포시,van,business,174,대,승합>영업용,5498,93,0
202604,시군구,경기,김포시,truck,private,30558,대,화물>자가용,5498,94,0
202604,시군구,경기,김포시,special,official,9,대,특수>관용,5498,94,0
202604,시군구,경기,김포시,truck,total,35380,대,화물>계,5498,94,1
202604,시군구,경기,김포시,total,private,239602,대,총계>자가용,5498,94,1
202604,시군구,경기,김포시,van,private,4409,대,승합>자가용,5498,94,0
202604,시군구,경기,김포시,special,total,1434,대,특수>계,5498,94,1
202604,시군구,경기,김포시,passenger,business,3420,대,승용>영업용,5498,94,0
202604,시군구,경기,김포시,truck,official,207,대,화물>관용,5498,94,0
202604,시군구,경기,김포시,special,business,676,대,특수>영업용,5498,94,0
202604,시군구,경기,김포시,total,official,587,대,총계>관용,5498,94,1
202604,시군구,경기,김포시,total,business,10417,대,총계>영업용,5498,94,1
202604,시군구,경기,김포시,total,total,250606,대,총계>계,5498,94,1
202604,시군구,경기,김포시,van,official,104,대,승합>관용,5498,94,0
202604,시군구,경기,김포시,truck,business,4615,대,화물>영업용,5498,94,0
202604,시군구,경기,김포시,van,total,6219,대,승합>계,5498,94,1
202604,시군구,경기,김포시,passenger,official,267,대,승용>관용,5498,94,0
202604,시군구,경기,김포시,passenger,private,203886,대,승용>자가용,5498,94,0
202604,시군구,경기,김포시,passenger,total,207573,대,승용>계,5498,94,1
202604,시군구,경기,김포시,special,private,749,대,특수>자가용,5498,94,0
202604,시군구,경기,김포시,van,business,1706,대,승합>영업용,5498,94,0
202604,시군구,경기,남양주시,truck,private,41974,대,화물>자가용,5498,95,0
202604,시군구,경기,남양주시,special,official,29,대,특수>관용,5498,95,0
202604,시군구,경기,남양주시,truck,total,49038,대,화물>계,5498,95,1
202604,시군구,경기,남양주시,total,private,321029,대,총계>자가용,5498,95,1
202604,시군구,경기,남양주시,van,private,6282,대,승합>자가용,5498,95,0
202604,시군구,경기,남양주시,special,total,1688,대,특수>계,5498,95,1
202604,시군구,경기,남양주시,passenger,business,2180,대,승용>영업용,5498,95,0
202604,시군구,경기,남양주시,truck,official,226,대,화물>관용,5498,95,0
202604,시군구,경기,남양주시,special,business,502,대,특수>영업용,5498,95,0
202604,시군구,경기,남양주시,total,official,839,대,총계>관용,5498,95,1
202604,시군구,경기,남양주시,total,business,10531,대,총계>영업용,5498,95,1
202604,시군구,경기,남양주시,total,total,332399,대,총계>계,5498,95,1
202604,시군구,경기,남양주시,van,official,184,대,승합>관용,5498,95,0
202604,시군구,경기,남양주시,truck,business,6838,대,화물>영업용,5498,95,0
202604,시군구,경기,남양주시,van,total,7477,대,승합>계,5498,95,1
202604,시군구,경기,남양주시,passenger,official,400,대,승용>관용,5498,95,0
202604,시군구,경기,남양주시,passenger,private,271616,대,승용>자가용,5498,95,0
202604,시군구,경기,남양주시,passenger,total,274196,대,승용>계,5498,95,1
202604,시군구,경기,남양주시,special,private,1157,대,특수>자가용,5498,95,0
202604,시군구,경기,남양주시,van,business,1011,대,승합>영업용,5498,95,0
202604,시군구,경기,동두천시,truck,private,5264,대,화물>자가용,5498,96,0
202604,시군구,경기,동두천시,special,official,11,대,특수>관용,5498,96,0
202604,시군구,경기,동두천시,truck,total,6033,대,화물>계,5498,96,1
202604,시군구,경기,동두천시,total,private,38635,대,총계>자가용,5498,96,1
202604,시군구,경기,동두천시,van,private,1108,대,승합>자가용,5498,96,0
202604,시군구,경기,동두천시,special,total,180,대,특수>계,5498,96,1
202604,시군구,경기,동두천시,passenger,business,649,대,승용>영업용,5498,96,0
202604,시군구,경기,동두천시,truck,official,82,대,화물>관용,5498,96,0
202604,시군구,경기,동두천시,special,business,49,대,특수>영업용,5498,96,0
202604,시군구,경기,동두천시,total,official,238,대,총계>관용,5498,96,1
202604,시군구,경기,동두천시,total,business,1458,대,총계>영업용,5498,96,1
202604,시군구,경기,동두천시,total,total,40331,대,총계>계,5498,96,1
202604,시군구,경기,동두천시,van,official,44,대,승합>관용,5498,96,0
202604,시군구,경기,동두천시,truck,business,687,대,화물>영업용,5498,96,0
202604,시군구,경기,동두천시,van,total,1225,대,승합>계,5498,96,1
202604,시군구,경기,동두천시,passenger,official,101,대,승용>관용,5498,96,0
202604,시군구,경기,동두천시,passenger,private,32143,대,승용>자가용,5498,96,0
202604,시군구,경기,동두천시,passenger,total,32893,대,승용>계,5498,96,1
202604,시군구,경기,동두천시,special,private,120,대,특수>자가용,5498,96,0
202604,시군구,경기,동두천시,van,business,73,대,승합>영업용,5498,96,0
202604,시군구,경기,부천시,truck,private,130,대,화물>자가용,5498,97,0
202604,시군구,경기,부천시,special,official,0,대,특수>관용,5498,97,0
202604,시군구,경기,부천시,truck,total,135,대,화물>계,5498,97,1
202604,시군구,경기,부천시,total,private,270,대,총계>자가용,5498,97,1
202604,시군구,경기,부천시,van,private,38,대,승합>자가용,5498,97,0
202604,시군구,경기,부천시,special,total,1,대,특수>계,5498,97,1
202604,시군구,경기,부천시,passenger,business,1,대,승용>영업용,5498,97,0
202604,시군구,경기,부천시,truck,official,0,대,화물>관용,5498,97,0
202604,시군구,경기,부천시,special,business,1,대,특수>영업용,5498,97,0
202604,시군구,경기,부천시,total,official,5,대,총계>관용,5498,97,1
202604,시군구,경기,부천시,total,business,17,대,총계>영업용,5498,97,1
